Condition,Group,is_weird,condition_bin,group_bin,sentiment_mean,interaction_feeling_sentiment,definition_feeling_sentiment,explanation_comment_sentiment,response_count_non_empty,combined_text_length,analytical_change,emotional_change,overall_change,analytical_minus_emotional_change,interaction_feeling_text,definition_feeling_text,explanation_comment_text,combined_text
Interactive,NORMAL,False,1.0,0.0,-0.188470066518847,,-0.18181818181818182,-0.1951219512195122,2.0,522.0,4,-8,-4,12,,"I was very curious and interested by the aspects of AI that I had not previously thought about, such as the statistical probability of biased correlations, which reflect the societies we live in. I want to know more about how bias is being neutralized.","I read and thought about four sections of interesting information on how AI functions -- prediction, statistical data use, bias and overcoming or weeding out bias. My completion code was 0HEHZRAOGD. I found the last two sections to be particularly thought-provoking.","I was very curious and interested by the aspects of AI that I had not previously thought about, such as the statistical probability of biased correlations, which reflect the societies we live in. I want to know more about how bias is being neutralized. || I read and thought about four sections of interesting information on how AI functions -- prediction, statistical data use, bias and overcoming or weeding out bias. My completion code was 0HEHZRAOGD. I found the last two sections to be particularly thought-provoking."
Interactive,NORMAL,False,1.0,0.0,0.0,,0.0,0.0,2.0,271.0,6,-2,4,8,,I felt that this something genious in all the ways,"I was reading about BERT And how it can predict a lot of information from only small data like a name , it can also take descions based on the data given but it still can have some problems like gender discrimination.","I felt that this something genious in all the ways || I was reading about BERT And how it can predict a lot of information from only small data like a name , it can also take descions based on the data given but it still can have some problems like gender discrimination."
Interactive,NORMAL,False,1.0,0.0,0.2222222222222222,,0.4444444444444444,0.0,2.0,305.0,3,-4,-1,7,,"I found the explanation about AI very informative, it was clear and helped answer many of my questions.","I read several texts about the BERT language model, its training, and its limitations, and at the end of each text I had to explain what I understood. At the end of all the texts, I received a code.","I found the explanation about AI very informative, it was clear and helped answer many of my questions. || I read several texts about the BERT language model, its training, and its limitations, and at the end of each text I had to explain what I understood. At the end of all the texts, I received a code."
Interactive,NORMAL,False,1.0,0.0,-0.125,,0.0,-0.25,2.0,149.0,0,2,2,-2,,Feels very underwhelming when in actually it is quite powerful,Learned about the various aspects of bias in AI models and the way to correct them.,Feels very underwhelming when in actually it is quite powerful || Learned about the various aspects of bias in AI models and the way to correct them.
Interactive,NORMAL,False,1.0,0.0,0.0,,0.0,0.0,2.0,142.0,-23,-6,-29,-17,,"Apesar de aprender com o conteúdo, não entendi boa parte dos conceitos",Respondi várias questões sobre interpretação dos textos apresentados,"Apesar de aprender com o conteúdo, não entendi boa parte dos conceitos || Respondi várias questões sobre interpretação dos textos apresentados"
Interactive,NORMAL,False,1.0,0.0,0.0,,0.0,0.0,2.0,257.0,-9,-8,-17,-1,,I felt curious because I discovered it's a more complex subject than I thought,"I contributed my insights on the training and inclusion processes in AI models, understood the biases inherent in some languages, and how they can be transformed in the future","I felt curious because I discovered it's a more complex subject than I thought || I contributed my insights on the training and inclusion processes in AI models, understood the biases inherent in some languages, and how they can be transformed in the future"
Interactive,NORMAL,False,1.0,0.0,0.0,,0.0,0.0,2.0,279.0,-6,-8,-14,2,,Curious and slightly cautious,"I read each section carefully and provided concise summaries of the key concepts, focusing on how language models learn patterns, reflect real-world correlations, and can carry biases. I answered all questions clearly to complete the interaction.","Curious and slightly cautious || I read each section carefully and provided concise summaries of the key concepts, focusing on how language models learn patterns, reflect real-world correlations, and can carry biases. I answered all questions clearly to complete the interaction."
Interactive,NORMAL,False,1.0,0.0,0.0,,0.0,0.0,2.0,205.0,6,2,8,4,,I did not read a definition of AI. I was just given some information on AI training.,I was provided some information on AI training and my was asked what did i learn from it. Completion code: 6X1BE4WB4J,I did not read a definition of AI. I was just given some information on AI training. || I was provided some information on AI training and my was asked what did i learn from it. Completion code: 6X1BE4WB4J
Interactive,NORMAL,False,1.0,0.0,0.0,,0.0,0.0,2.0,101.0,-3,-2,-5,-1,,i felt like i knew it a bit more,I read texts about an IA named BERT and then wrote what I learned,i felt like i knew it a bit more || I read texts about an IA named BERT and then wrote what I learned
Interactive,NORMAL,False,1.0,0.0,0.0,,0.0,0.0,2.0,162.0,-6,-6,-12,0,,I felt different from the experiences I had,"I read about some models of AI and how can it help with writing stories, correlate words or names. Code: 3NIR67T16Z","I felt different from the experiences I had || I read about some models of AI and how can it help with writing stories, correlate words or names. Code: 3NIR67T16Z"
Interactive,NORMAL,False,1.0,0.0,0.0,,0.0,0.0,2.0,152.0,-3,-4,-7,1,,I felt that AI was like a blank person who knows nothing.,"I6AEHWLZLN, Learning about LLM such as BERT and Zari. Then write what I learned from those.","I felt that AI was like a blank person who knows nothing. || I6AEHWLZLN, Learning about LLM such as BERT and Zari. Then write what I learned from those."
Interactive,NORMAL,False,1.0,0.0,0.0,,0.0,0.0,2.0,178.0,-1,0,-1,-1,,I felt normal while reading the definition of AI,I read a paragraph about BERT and then I was asked questions about from the paragraph about what I learned during the session.,I felt normal while reading the definition of AI || I read a paragraph about BERT and then I was asked questions about from the paragraph about what I learned during the session.
Interactive,NORMAL,False,1.0,0.0,0.0,,0.0,0.0,2.0,167.0,3,-8,-5,11,,"OK, basically what I thought all along.","I was exposed about the way a certain LLM is created, trained and upgraded, and was asked to write what did I learn from it.","OK, basically what I thought all along. || I was exposed about the way a certain LLM is created, trained and upgraded, and was asked to write what did I learn from it."
Interactive,NORMAL,False,1.0,0.0,-0.04878048780487805,,0.0,-0.0975609756097561,2.0,321.0,4,-2,2,6,,"As AI trained by humans, its more brainy and multi talented human version",I learnt that even the LLM models like BERT give probabilistic and biased response in some real world cases and how they can be handled. I think those complex things should be handled by reducing assumption being more responsible while training,"As AI trained by humans, its more brainy and multi talented human version || I learnt that even the LLM models like BERT give probabilistic and biased response in some real world cases and how they can be handled. I think those complex things should be handled by reducing assumption being more responsible while training"
Interactive,NORMAL,False,1.0,0.0,0.0,,0.0,0.0,2.0,89.0,0,-6,-6,6,,i felt surprised,i learnt about an enhanced language model unlike any other named bert,i felt surprised || i learnt about an enhanced language model unlike any other named bert
Interactive,NORMAL,False,1.0,0.0,0.5,,1.0,0.0,2.0,75.0,-8,-2,-10,-6,,I felt confident,I answered question about what I think of the situation,I felt confident || I answered question about what I think of the situation
Interactive,NORMAL,False,1.0,0.0,0.0,,0.0,0.0,2.0,196.0,10,2,12,8,,I felt that AI is impressive but also a bit concerning,"I read about how models like BERT work, answered questions about their behavior and biases, and reflected on their impact and reliability.","I felt that AI is impressive but also a bit concerning || I read about how models like BERT work, answered questions about their behavior and biases, and reflected on their impact and reliability."
Interactive,NORMAL,False,1.0,0.0,0.4,,0.8,0.0,2.0,292.0,-18,0,-18,-18,,Neutral. It helped me have a better understanding of it.,"There were 4 sections. Throughout the whole interaction, I learned about BERT and it's capabilities of completing unfinished phrases. I also learned about learned associations, the pros and cons to it, and a way to fix that problem.","Neutral. It helped me have a better understanding of it. || There were 4 sections. Throughout the whole interaction, I learned about BERT and it's capabilities of completing unfinished phrases. I also learned about learned associations, the pros and cons to it, and a way to fix that problem."
Interactive,WEIRD,True,1.0,1.0,0.0,,0.0,0.0,2.0,79.0,-6,-6,-12,0,,More informed.,I learned about BERT and some of the nuances of it's training,More informed. || I learned about BERT and some of the nuances of it's training
Interactive,WEIRD,True,1.0,1.0,0.0,,0.0,0.0,2.0,410.0,-4,-4,-8,0,,When I read the definition of AI it made me feel even more as though I can't put all my faith into it. The chances of probabilities and pulling things from the internet is something I had assumed but reading it makes it more impactful on me personally.,"During the interaction I was introduced BERT and learned about good qualities about it and also bad. I was also introduced to another model of BERT, Zari.","When I read the definition of AI it made me feel even more as though I can't put all my faith into it. The chances of probabilities and pulling things from the internet is something I had assumed but reading it makes it more impactful on me personally. || During the interaction I was introduced BERT and learned about good qualities about it and also bad. I was also introduced to another model of BERT, Zari."
Interactive,WEIRD,True,1.0,1.0,-0.10256410256410256,,0.0,-0.20512820512820512,2.0,202.0,0,0,0,0,,Fine I guess,I got shown some things about a model named BERT like neural net association styles and how bias can creep in and also fine tuning to remove bias. I also got a code at the end AQHDDN9M3U,Fine I guess || I got shown some things about a model named BERT like neural net association styles and how bias can creep in and also fine tuning to remove bias. I also got a code at the end AQHDDN9M3U
Interactive,NORMAL,False,1.0,0.0,0.0,,0.0,0.0,2.0,182.0,-6,-8,-14,2,,"I felt a little skeptical at first, but after reading I also thought it could be a really good addition to society",I read about the way AI is trained to look even more like humans,"I felt a little skeptical at first, but after reading I also thought it could be a really good addition to society || I read about the way AI is trained to look even more like humans"
Interactive,WEIRD,True,1.0,1.0,0.0,,0.0,0.0,2.0,111.0,-4,-8,-12,4,,"I felt fine, calm and sure",I read little summaries about AI systems and then wrote about what I interpreted.,"I felt fine, calm and sure || I read little summaries about AI systems and then wrote about what I interpreted."
